PAGARIYA SUPER SHOPEE|||||||||||||
Kot Bazar, DHARANGAON|||||||||||||
ITEM Amount wise Stock Statement From Date 29/01/2026 To 29/01/2026|||||||||||||
Item Name|Size|MRP|Op.Stock|Op.Amt.|Stock In|In Amt.|Stock Out|Out Amt.|Cl.Stock|Cl. Amt.|Profit/Loss|G.P.%|Closing Rate
MOMS MAGIC NUTS BIS|60 GM|0|32|702.57|||||32|702.57|||21.9553125
MON CHOCO WALNUT BROWNIE||0|2|176.86|||||2|176.86|||88.43
MON MUFFINS CAKE CHOCO|25 GM|0|11|40.37|||||11|40.37|||3.67
MON MUFFINS CAKE FRUIT|25 GM|0|7|25.69|||||7|25.69|||3.67
MON SWISS ROLE CH|40 GM|0|8|58.88|||||8|58.88|||7.36
MON SWISS ROLL STRA|40 GM|0|1|7.36|||||1|7.36|||7.36
MON.VEG CAKE CHOCLATE|65GM|15|3|33.15|||||3|33.15|||11.05
MON.VEG CUP CAKE CHOCOLATE|75GM|20|1|14.73|||||1|14.73|||14.73
MON.VEG FRUIT CAKE|150GM|40|8|237.28|||||8|237.28|||29.66
MON.VEG FRUIT CAKE|75GM|20|2|29.46|||||2|29.46|||14.73
MONACO|200 GM|0|6|172.52|||||6|172.52|||28.7533333333333
MONACO|400GM|0|6|308.72|||||6|308.72|||51.4533333333333
MONACO|52.2 GM|0|143|1082.22|||||143|1082.22|||7.56797202797203
MONACO|696 GRAM|0|7|794.64|||||7|794.64|||113.52
MONACO CLASSIC|200 GM|0|23|696.26|||||23|696.26|||30.2721739130435
MONACO CLASSIC|66.7 GM|0|4|29.96|||||4|29.96|||7.49
MONACO CLASSIC|75.4G|10|16|119.86|||||16|119.86|||7.49125
MONACO PENCIL BOX|1 PCS|0|1||||||1||||0
MONACO PIRI PIRI|103.68 GM|0|4.5||||||4.5||||0
MONACO PIZZA|40 GM|0|14|105.94|||||14|105.94|||7.56714285714286
MONACO PIZZA 120GM RS.25|120GM|0|42|794.64|||||42|794.64|||18.92
MONACO PIZZA 50G RS.10|50GM|0|20|149.22|||||20|149.22|||7.461
MONGINIS RICH DRY FRUIT CAKE|275 GM|0|3|297.45|||||3|297.45|||99.15
MONOPOLY PENCIL BOX|1 PCS|0|4||||||4||||0
MONSTER GEMS|1|0|1|29.89|||||1|29.89|||29.89
MONTE CARLO|1|0|1|104.76|||||1|104.76|||104.76
MONTEX VIVA BALL PEN|1|0|15|53.57|||||15|53.57|||3.57133333333333
MONTY PENCIL BOX|BOX|0|1|20.34|||||1|20.34|||20.34
MOONG|1 KG|0|-7.005|-665.48|||||-7.005|-665.48|||95.0007137758744
MOONG|250 GM|0|-3.5||||||-3.5||||0
MOONG|50.KG|0|0.04|120|||||0.04|120|||3000
MOONG|500 GM|0|1.475||||||1.475||||0
MOONG CHAWALI 500GM|500 GM|0|-0.5||||||-0.5||||0
MOONG CHAWLI|1 KG|0|27.6|1336.79|||||27.6|1336.79|||48.4344202898551
MOONG DAL|1KG|0|-9.86|-1084.6|||||-9.86|-1084.6|||110
MOONG DAL|250 GM|0|11|378.13|||||11||-378.13||0
MOONG DAL|500GM|0|13|1489.09|||||13||-1489.09||0
MOONG DAL|LOOSE|0|-0.29|-617.7|||||-0.29|-617.7|||2130
MOONG FLOOR|286 GM|0|1||||||1||||0
MOONG PAPAD|180 GM|0|10|400|||||10|400|||40
MOP|1|0|4|340|||||4|340|||85
MOP 12| 1 PCS|0|6|720|||||6|720|||120
MOP 6|1  PCS|0|6|450|||||6|450|||75
MOP FUL|1|0|1|130|||||1|130|||130
MORE LIGHT|150 GM|0|1||||||1||||0
MORE LIGHT LIQUID|1 LIT|0|2|133.99|||||2|133.99|||66.995
MORE LIGHT LIQUID|5 LIT|0|1|283.88|||||1|283.88|||283.88
MOREPANKHI JALA BRUSH||0|2|96|||||2|96|||48
MOROCCO DFT PLUS 55|BAG|0|1|1068|||||1|1068|||1068
MOROCCO DFT PLUS 65|BAG|0|1|1228|||||1|1228|||1228
MORTEIN LIQUID|35ML|69|2|107.61|||||2|107.61|||53.805
MORTIN COMBI PACK|1 PCS|0|||||||||||65535
MORTIN LIQ|45 N|0|||||||||||65535
MORTIN LIQ|45ML|0|2|123.23|||||2|123.23|||61.615
MORTIN LIQ|BOTTLE|0|1|49.92|||||1|49.92|||49.92
MOTHER HORLICKS|500 GM|0|3|1235.85|||||3|1235.85|||411.95
MOTI GULAB 75GM|75 GM|0|13|428.09|||||13|428.09|||32.93
MOTI GULAB 75GM|75 GM|0|20||||||20||||0
MOTI GULAB SOAP|150 GM|0|8|475.48|||||8|475.48|||59.435
MOTI GULAB SOAP|150g|60|9|373.37|||||9|373.37|||41.4855555555556
MOTI HALDI CHANDAN|150 GM|0|2|129.21|||||2|129.21|||64.605
MOTI HALDI CHANDAN|75 GM|0|5|178.97|||||5|178.97|||35.794
MOTI SANDAL SOAP|150 GM|0|17|914.82|||||17|914.82|||53.8129411764706
MOTI SANDAL SOAP|150GM|60|3|120.25|||||3|120.25|||40.0833333333333
MOTI SANDAL SOAP|2*150 GM|0|1|88.56|||||1|88.56|||88.56
MOTI SANDAL SOAP|75 GM|0|16|400.23|||||16|400.23|||25.014375
MOTI SANDAL SOAP|75 GM|0|10|329.3|||||10|329.3|||32.93
MOTI SANDAL SOAP|75g|32|-1|-22.13|||||-1|-22.13|||22.13
MP-CHOCOLATE TOPPING||0|8|61.6|||||8|61.6|||7.7
MR BEAR CAKE|35 GM|0|2|22.1|||||2|22.1|||11.05
MR CAPTAIN BLACK|450 ML|0|-2|-52|||||-2|-52|||26
MR CAPTAIN DIAMOND|1 LIT|0|2||||||2||||0
MR CAPTAIN FLOOR|500 ML|0|1|35|||||1|35|||35
MR CAPTION BATHROOM CLEANER|1|0|4|140|||||4|140|||35
MR CAPTION COLOUR|1 L|0|-1||||||-1||||0
MR GRIP BALLPEN|1|0|-1|-3.86|||||-1|-3.86|||3.86
MR MAGIC HANDWASH REFIL|9 GM|0|16|114.52|||||16|114.52|||7.1575
MR MUSCLE CLE||0|19|1084.67|||||19|1084.67|||57.0878947368421
MR MUSCLE F.C||0|20|1200.31|||||20|1200.31|||60.0155
MR MUSCLE F.C||0|18|974.89|||||18|974.89|||54.1605555555556
MR MUSCLE KIT CLE||0|19|1321.07|||||19|1321.07|||69.53
MR WHITE 2X POWDER|5 KG|0|1|346.64|||||1|346.64|||346.64
MR. MASCLE FLOOR CLEANER 1LIT|1LIT|0|12|1380|||||12|1380|||115
MR.CAPTAIN|1 LIT|0|1||||||1||||0
MRW DUST PAN|1  PCS|0|1|23.52|||||1|23.52|||23.52
MRW MASTER MOP 12|1 PCS|0|1|118.64|||||1|118.64|||118.64
MRW MOPS RODS|1 PCS|0|1|121.19|||||1|121.19|||121.19
MRW SMART MOP|1 PCS|0|1|112.72|||||1|112.72|||112.72
MUESLI FRUIT AND NUTS|500 GM|0|1|223.42|||||1|223.42|||223.42
MUFFINS CAKE|54 GM|0|2|35.3|||||2|35.3|||17.65
MUFFINS CAKE CHOCO|28 GM|0|||||||||||65535
MUFFINS CAKE MAVA|28 GM|0|5|59.5|||||5|59.5|||11.9
MUFFINS CHOCO CAKE|6 PCS|0|2|79.36|||||2|79.36|||39.68
MUFFINS MILK MAWA|28 GM|0|3|35.7|||||3|35.7|||11.9
MUFFINS PINEAPPLE CAKE|6 PCS|0|7|277.76|||||7|277.76|||39.68
MUFFINS PINEPPLE|36 GM|0|2|23.8|||||2|23.8|||11.9
MUFFINS TOOTY FROOTY|36 GM|0|||||||||||65535
MUFFINS TUTTY FRUITY|6 PCS|0|1|39.68|||||1|39.68|||39.68
MUFFINS VANILA|66 GM|0|2|31.74|||||2|31.74|||15.87
MUFFINS VANILLA|36 GM|0|4|47.6|||||4|47.6|||11.9
MUG 100||0|1|13.41|||||1|13.41|||13.41
MUG 600||0|4|27.97|||||4|27.97|||6.9925
MUG 750|750 ML|0|13|112.93|||||13|112.93|||8.68692307692308
MUG 800 ML|1 PCS|0|||||||||||65535
MUG CHAWALI 2|1 KG|0|-7.5||||||-7.5||||0
MUG CHAWALI 2 500GM|500GM|0|-0.5||||||-0.5||||0
MUG CHAWALI LOOSE|60 KG|0|0.02|67.2|||||0.02|67.2|||3360
MUKHVAS|100 GM|0|103|2060|||||103|2060|||20
MUKHVAS|40 GM|0|-1|-5.95|||||-1|-5.95|||5.95
MUKHVAS|80 GM|0|11|157.14|||||11|157.14|||14.2854545454545
MUKHVAS JAWAS|100 GM|0|2|28.6|||||2|28.6|||14.3
MUKHVAS SANSKRUTI 100GM|100 GM|0|82|2219.49|||||82|2219.49|||27.0669512195122
MUKHVAS SHOPE COLOUR|1 KG|0|10.75|1612.5|||||10.75|1612.5|||150
MUKHVAS SHOPE COLOUR|100 GM|0|43|1307.43|||1|20|42||-1287.43|-6437.15|0
MUKHVAS SHOPE COLOUR|50 GM|0|-1||||||-1||||0
MUKHVAS SHOPE COLOUR|80 GM|0|1||||||1||||0
MUKHWAS|40 GM|0|26|208|||||26|208|||8
MUKHWAS|50 GM|0|109|648.81|||||109|648.81|||5.95238532110092
MUKHWAS BADISOF|1 KG|0|1|75|||||1|75|||75
MUKTA VATI|4*30N|0|2|340|||||2|340|||170
MUKVAS|100 GM|0|1|14.29|||||1|14.29|||14.29
MUKVAS|80 GM|0|57||||||57||||0
MULTANI MATI 100GM||0|2||||||2||||0
MULTANI MITTI 50GM|50 GM|0|6|72|||||6|72|||12
MULTI GRAIN|100 GM+50 GM|0|2|30.28|||||2|30.28|||15.14
MULTI PURPOSE LIQUID|1 LIT|0|1|32|||||1|32|||32
MULTI PURPOSE LIQUID|4.50 LTR|0|1|304.05|||||1|304.05|||304.05
MULTI PURPOSE LIQUID|5 LIT|0|||||||||||65535
MULTI PURPOSE LIQUID|500 ML|0|9|189|||||9|189|||21
MUMBAI FARSAN|500 GM|0|14|966.7|||||14|966.7|||69.05
MUMBAI PAV BHAJI MASALA|POUCH|0|4|88.53|||||4|88.53|||22.1325
MUMMY POKO PANT M1||0|5|30.69|||||5|30.69|||6.138
MUNCH|20.1 GM|0|25|209.23|||||25|209.23|||8.3692
MUNCH|25 GM|0|10|76|||||10|76|||7.6
MUNCH CRUNCH|POUCH|0|11||||||11||||0
MUNCH LUNCH BOX|1  PCS|0|||||||||||65535
MUNG VADI|1PC|0|11|192.5|||||11|192.5|||17.5
MUNG VADI|200 GM|0|5|175|||||5|175|||35
MUNGDI KHAKHRA|200 GM|0|5|214|||||5|214|||42.8
MUNIX -1158|1|0|1||||||1||||0
MURMURA|1 KG|0|125.1|8919.63|||||125.1|8919.63|||71.3
MURMURA|5 KG|0|||||||||||65535
MURMURA LADU|PKT|0|7||||||7||||0
MURMURA LOOSE|11 KG|0|11|5500|||||11|5500|||500
MURMURA LOOSE|8 KG|0|1|510|||||1|510|||510
MURMURA LOOSE|9 KG|0|16|6400|||||16|6400|||400
MURMURA LOOSE|LOOSE10KG|0|5|2669.17|||||5|2669.17|||533.834
MURMURE|8.50 GM|0|-4|-2080|||||-4|-2080|||520
MUSIC ZONE|40 ML|0|1|114.75|||||1||-114.75||0
MUSK|40 GM|0|3|45|||||3|45|||15
MUSKAN GALNA CHAMPION XL||0|1|25.5|||||1|25.5|||25.5
MUSKAN GALNA NO2|1|0|6|137.81|||||6|137.81|||22.9683333333333
MUSKAN PENCIL POUCH|1 PCS|0|1|17.14|||||1|17.14|||17.14
MUSKAN PLASTIC HOOK|1|0|2|100|||||2|100|||50
MUSKAN STEEKAR HOOK|1|0|4|141.7|||||4|141.7|||35.425
MUSKAN STEEL CLIP MEDIUM|1|0|4|148.22|||||4|148.22|||37.055
MUSKAN TEA  GALNI NO2|1|0|-1|-4.87|||||-1|-4.87|||4.87
MUSKAN TEA  GALNI NO4||0|1|7.12|||||1|7.12|||7.12
MUSKAN TEA GALNI 3||0|1|5.72|||||1|5.72|||5.72
MUSKAN TEA STRAINER CHAHA GALNI||0|1|4.45|||||1|4.45|||4.45
MUSKAN WATER GALNI 2|1|0|3|62.54|||||3|62.54|||20.8466666666667
MUTTAN MASALA|50 GM|0|27|720.09|||||27|720.09|||26.67
MUTTAN MASALA|BOX|0|6|37.34|||||6|37.34|||6.22333333333333
MUTTAN MASALA|BOX|0|9|45|||||9|45|||5
MUTTAN MASALA|POUCH|0|30|226.29|||||30|226.29|||7.543
MUTTAN MASALA|POUCH|0|20|150.86|||||20|150.86|||7.543
MUTTON RASSA MASALA|POUCH|0|6|132.8|||||6|132.8|||22.1333333333333
MY CHOICE CAMPASS|1|0|2|81.36|||||2|81.36|||40.68
MY GEL|1|0|8|31.25|||||8|31.25|||3.90625
MY GRIP BALL PEN|1|0|35|133.48|||||35|133.48|||3.81371428571429
MY SCHOOL KIT COMPASS|1|0|1|22.88|||||1|22.88|||22.88
MYSORE S+J+R|3*150 GM|0|0.666|85.81|||||0.666|85.81|||128.843843843844
MYSORE SANDOL SOAP 75GM|75 GM|0|11|360.93|||||11|360.93|||32.8118181818182
MYSTIC CHANDAN|130 GM|0|-1|-28.57|||||-1|-28.57|||28.57
NABATI CHOC|35 GM|0|2|14.12|||||2|14.12|||7.06
NABATI RICHEESE|35 GM|0|1|7.06|||||1|7.06|||7.06
NABATI WHITE|35 GM|0|1|7.06|||||1|7.06|||7.06
NACHNI SATVA CHOC|250 GM|0|2|107.25|||||2|107.25|||53.625
NACHNI SATVA DRY FRUIT|250 GM|0|2|107.25|||||2|107.25|||53.625
NACHNI SATVA ELAICHI|250 GM|0|-2|-107.25|||||-2|-107.25|||53.625
NACHNI SATVA KAJU BADAM|250 GM|0|-2|-107.25|||||-2|-107.25|||53.625
NACHNI SATWA CHOC|250 GM|0|1|64|||||1|64|||64
NAGALI BISCUITS(NACHANI)|150G M|50|-5.5|-259.29|||||-5.5|-259.29|||47.1436363636364
NAGALI LOOSE|LOOSE|0|-0.9|-324|||||-0.9|-324|||360
NAGALI SADA POGA|100 GM|0|5|35|||||5|35|||7
NAGLI|1KG|0|-32.45|-1460.25|||||-32.45|-1460.25|||45
NAGLI ATTA|900 GM|0|1||||||1||||0
NAGLI PAPAD|1 KG|0|-11.1|-888|||||-11.1|-888|||80
NAGLI PAPAD|1 KG|0|-22.5|-1687.5|||||-22.5|-1687.5|||75
NAGLI PAPAD|100 GM|0|22|196.31|||||22||-196.31||0
NAGLI PAPAD|200 GM|0|2.5|75|||||2.5||-75||0
NAGLI POGA|100 GM|0|22|273.1|||||22||-273.1||0
NAGLI POGA|250 GM|0|1||||||1||||0
NAGLI POGA|POUCH|0|-1|-7.15|||||-1|-7.15|||7.15
NAGLI PONGA|45 GM|0|15|107.25|||||15|107.25|||7.15
NAGLI PONGA SADA|1 KG|0|5.6|560|||||5.6|560|||100
NAIL CUTTER LARGE|1|0|6|90|||||6|90|||15
NAIL CUTTER SMALL|1|0|8|60|||||8|60|||7.5
NAIL CUTTER XL|1|0|9|153.75|||||9|153.75|||17.0833333333333
NAIVEDYA DHOOP|8 NO|0|1|25.39|||||1|25.39|||25.39
NAK MODERN KOTI|1|0|1|601.72|||||1|601.72|||601.72
NAKESHWAR 25GM|25 GM|0|5.1||||||5.1||||0
NAKODA VENUS CONTAINER|1|0|2|478.84|||||2|478.84|||239.42
NAMKEEN BISCUIT|80 GM|0|4|30.12|||||4|30.12|||7.53
NAMSTEY HOCKY BRUSH|1 PCS|0|1|37.29|||||1|37.29|||37.29
NANDINI COLOUR|100 GM|0|||||||||||65535
NANKATAI BLISSFUL BUTTER|200 GM|0|1|35.31|||||1|35.31|||35.31
NANO MUG|1|0|1|52.12|||||1|52.12|||52.12
NAPHTHALENE BALL|100 GM|0|10||||||10||||0
NAPHTHALENE BALL|50 GM|0|19||||||19||||0
NARISUDHA|60 N|0|1|225.36|||||1|225.36|||225.36
NARIYAL BISCUIT|83.33 GM|0|54|426.6|||||54|426.6|||7.9
NARIYAL BISCUIT|83.33 GM|0|-6|-43.37|||||-6|-43.37|||7.22833333333333
NASTA PLATE|1|0|8|96|||||8|96|||12
NATARAJ PENCIL|10 PCS|0|1|28.57|||||1|28.57|||28.57
NATH ZALA ZADU|1|0|1|86.5|||||1|86.5|||86.5
NATRAJ 621 SHARPENER|1|0|4|8.04|||||4|8.04|||2.01
NATRAJ BEST OF LUCK KIT|1|0|5|35.71|||||5|35.71|||7.142
NATRAJ GELIX GEL PEN|1|0|-1|-3.39|||||-1|-3.39|||3.39
NATRAJ GELIX GEL PEN|1|0|129|437.28|||||129|437.28|||3.38976744186047
NATRAJ VIVID BALL PEN|1|0|5|29.02|||||5|29.02|||5.804
NATURAL BROWN SUGAR|1 KG|0|1|81.9|||||1|81.9|||81.9
NATURAL COLLECTION|300 GM|0|1|76.19|||||1|76.19|||76.19
NATURAL FLIPTOP|1 PCS|0|7|204.67|||||7|204.67|||29.2385714285714
NATURAL SHAMPOO|POUCH|0|14|10.08|||||14|10.08|||0.72
NATURE FRESH CHAKKI ATTA|1 KG|0|25|650|||||25|650|||26
NATURE PERFECT PAPYA FACE WASH|65 ML|0|1|43.63|||||1|43.63|||43.63
NAVJEEVAN  KHADA HING 500GM|500 GM|0|1.775|642.38|||||1.775|642.38|||361.904225352113
NAVJEEVAN HING YELLOW|50GM|42|96|2559.99|||||96|2559.99|||26.6665625
NAVJIVAN HING 15|15 GM|0|146|1008.1|||1|12.38|145|1001.2|5.48|44.2649|6.9048275862069
NAVJIVAN KHADA HING|1 KG|0|0.48|178.29|||||0.48|178.29|||371.4375
NAVJIVAN KHADHI MIX MASALA|POUCH|0|12|94.32|||||12|94.32|||7.86
NAVJIVAN NAGLI PAPAD MASALA|100 GM|0|1|13.81|||||1|13.81|||13.81
NAVJIVAN PAPAD MASALA|100 GM|0|-1|-43.81|||||-1|-43.81|||43.81
NAVJIVAN PAPAD MASALA|100 GM|0|-1|-42.86|||||-1|-42.86|||42.86
NAVJIVAN PAPAD MASALA|100GM|0|-1|-43.81|||||-1|-43.81|||43.81
NAVLAR COVER|1 PCS|0|1|36|||||1|36|||36
NAVRA BAIKO MASALA|50 GM|0|8||||||8||||0
NAVRANG|250 GM|0|13|208|||||13|208|||16
NAVRANG DUST|100 GM|0|33|1431.26|||||33|1431.26|||43.3715151515152
NAVRANG DUST|250GM|85|-41|-2899.29|||||-41|-2899.29|||70.7143902439024
NAVRANG DUST PACK|500GM|170|-19|-2584.54|||||-19|-2584.54|||136.028421052632
NAVRANG DUST TEA|1KG|330|-2|-552.42|||||-2|-552.42|||276.21
NAVRANG FAMILY MIX TEA 250GM|250|0|22||||||22||||0
NAVRANG ILACHI TEA|250 GM|0|15|964.29|||||15|964.29|||64.286
NAVRANG KHAJOOR|250 GM|0|112|1550|||||112|1550|||13.8392857142857
NAVRANG MIX TEA|250 GM|0|-1|-85|||||-1|-85|||85
NAVRANG MIX TEA|3*100GM|0|5||||||5||||0
NAVRANG PREMIUM|1 KG|0|5|2262.85|||||5|2262.85|||452.57
NAVRANG PREMIUM|500 GM|0|7|1584|||||7|1584|||226.285714285714
NAVRANG PREMIUM 1KG|1KG|0|-1|-304.76|||||-1|-304.76|||304.76
NAVRANG PREMIUM 250GM|250 GM|0|32|3620.57|||||32|3620.57|||113.1428125
NAVRANG TEA|1 KG|0|3|1301.14|||||3|1301.14|||433.713333333333
NAVRANG TEA|250 GM|0|25|2710.71|||5|571.43|20|2168.57|29.29|5.1257|108.4285
NAVRANG TEA|500 GM|0|15|3252.86|||1|228.57|14|3036|11.71|5.1232|216.857142857143
NAVRATAN MIX|35 GM|0|2|15.3|||||2|15.3|||7.65
NAVRATNA COOL POWDER|12 GM|0|2|15.56|||||2|15.56|||7.78
NAVRATNA COOL POWDER|50 GM|0|1|25.34|||||1|25.34|||25.34
NAVRATNA MIX|150 GM|0|4|136.54|||||4|136.54|||34.135
NAVRATNA OIL|100ml|66|6|447.66|||||6|447.66|||74.61
NAVRATNA OIL|200ml|120|1|135.43|||||1|135.43|||135.43
NAVRATNA OIL|270 ML|160|||||||||||65535
NAVRATNA OIL|500ML|240|1|264.92|||||1|264.92|||264.92
NAVRATNA OIL|50ml|35|18|668.94|||||18|668.94|||37.1633333333333
NAWABI MEAT MASALA|15 GM|0|6|43.62|||||6|43.62|||7.27
NEEM AGARBATTI|POUCH|0|18|138.01|||||18|138.01|||7.66722222222222
NEEM KANTI SOAP|3*100GM|0|-19.327|-1289.11|||||-19.327|-1289.11|||66.6999534330212
NEEM POWDER|50 GM|0|2|28.58|||||2|28.58|||14.29
NEEM TULSI FACEWASH|60 GM|0|11|591.69|||||11|591.69|||53.79
NEEM TULSI FACEWASH 15ML|15 ML|0|4|4|||||4|4|||1
NEO 2 X|1 PCS|0|-1|-95.39|||||-1|-95.39|||95.39
NESCAFE CLASSIC|1|0|63|533.65|||||63|533.65|||8.47063492063492
NESCAFE CLASSIC JAR|25GM|0|2|220.74|||||2|220.74|||110.37
NESCAFE CLASSIC JAR|50 GM|0|2|409.97|||||2|409.97|||204.985
NESTLE KITKAT|27.5GM|20|10|154.1|||||10|154.1|||15.41
NESTLE MILKMAID|400g|115|1|104.85|||||1|104.85|||104.85
NEW RIN GATTU|4PC|0|6|292.34|||||6|292.34|||48.7233333333333
NICE|1 PCS|0|1||||||1||||0
NICE|150 GM|0|11|205.81|||||11|205.81|||18.71
NICE|500 GM|0|-0.5|-57.78|||||-0.5|-57.78|||115.56
NICE BISCUIT|75 GM|0|13|99.06|||||13|99.06|||7.62
NICE TRAY 3H||0|1|120|||||1|120|||120
NIHAR SHANTI AWLA|175 ML|0|3|114.29|||||3|114.29|||38.0966666666667
NIHAR SHANTI AWLA|190 ML|0|1|61.43|||||1|61.43|||61.43
NIHAR SHANTI AWLA|275 ML|0|6|276.75|||||6|276.75|||46.125
NIHAR SHANTI AWLA|34 ML|0|6|44.79|||||6|44.79|||7.465
NIHAR SHANTI AWLA|400 ML|0|4|448.83|||||4|448.83|||112.2075
NIHAR SHANTI AWLA|78 ML|0|1|14.62|||||1|14.62|||14.62
NIHAR SHANTI AWLA|80ML|0|25|419.2|||||25|419.2|||16.768
NIHAR SHANTI BADAM|1|0|2|30|||||2|30|||15
NILON IDLI|200 GM|0|3|66.09|||||3|66.09|||22.03
NILON SHEJWAN CHATUNEY|1|0|40|214|||||40|214|||5.35
NILON'S INSTANT GULAB JAMUN|1|0|||||||||||65535
NILONS CHILLI PICKLE|250 GM|0|1||||||1||||0
NILONS GINGER GARLIC PASTE|200 GM +200GM|0|13.5|277.16|||||13.5|277.16|||20.5303703703704
NILONS MIXED PICKLE|250 GM|0|1|34.37|||||1|34.37|||34.37
NILONS PARAMPARA|900 GM|0|4.5|361.58|||||4.5|361.58|||80.3511111111111
NILONS SOYA SAUCE 90GM|90 GM|0|2|26.78|||||2|26.78|||13.39
NIP BAR|3+1*125GM|0|17|360.17|||||17|360.17|||21.1864705882353
NIP BAR|4|0|23|462.02|||||23|462.02|||20.0878260869565
NIP BAR|4*125 GM|0|3||||||3||||0
NIPPO CELL|1|0|17|88.26|||||17|88.26|||5.19176470588235
NIPPO HYPER|1|0|26|134.99|||||26|134.99|||5.19192307692308
NIPPO LED|1|0|1|210.09|||||1|210.09|||210.09
NIRMA ADVANCE DETR|175GM|0|10|70.62|||||10|70.62|||7.062
NIRMA ADVANCE DETR|1KG|50|2|108.81|||||2|108.81|||54.405
NIRMA ADVANCE DETR 500GM|500 GM|0|28|761.7|||||28|761.7|||27.2035714285714
NIRMA NEEMAK  SALT|1KG|14|33|356.4|||||33|356.4|||10.8
NIRMA SUPER CAKE|150 GM|0|-3|-21.19|||||-3|-21.19|||7.06333333333333
NIRMA SUPER CAKE|200GM|0|-1|-7.06|||||-1|-7.06|||7.06
NIRMA WASHING POWDER|1KG|43|-12|-557.28|||||-12|-557.28|||46.44
NIRMA YELLOW CAKE|200 GM|0|43|317.03|||||43|317.03|||7.37279069767442
NIRMA YELLOW CAKE|230GM|0|58|409.93|||||58|409.93|||7.06775862068966
NIRMA YELLOW CAKE|290GM|0|95|700.44|||||95|700.44|||7.37305263157895
NIRMA YELLOW CAKE260G+50G||0|-3|-22.12|||||-3|-22.12|||7.37333333333333
NIRMA YELLOW POWDER|170GM|0|3|20.55|||||3|20.55|||6.85
NIRMA YELLOW POWDER 500GM|500 GM|0|2|45.48|||||2|45.48|||22.74
NIRMAL OIL|1 LIT|0|1|61.91|||||1|61.91|||61.91
NIRMAL VANSPATI|200 ML|0|3|40|||||3|40|||13.3333333333333
NIRMAL VANSPATI|500 ML|0|5|159.53|||||5|159.53|||31.906
NISHA H BLACK|18GM|10|141|875.38|||||141|875.38|||6.20836879432624
NISHA HARBAL 25GM|25 GM|0|8|67.8|||||8|67.8|||8.475
NISHA N BROWN|15GM|10|10|386.44|||||10|386.44|||38.644
NISHA QUICK COLOUR|10G|15|2|16.67|||||2|16.67|||8.335
NISHA SHAMPOO BASE|POUCH|0|5|50.85|||||5|50.85|||10.17
NIVEA ALOE HYDRATION CREME|100 ML|0|1|82.82|||||1|82.82|||82.82
NIVEA CARING ROSE FACE WASH|100 ML|0|1|117.55|||||1|117.55|||117.55
NIVEA COCOA LOTION|75 ML|0|1||||||1||||0
NIVEA CREME|20 ML|0|-4|-87.2|||||-4|-87.2|||21.8
NIVEA DEEP IMPACT|150 ML|0|1|151.79|||||1|151.79|||151.79
NIVEA LIP CARE|10 GM|0|1|35.76|||||1|35.76|||35.76
NIVEA MILK BODY|75 ML|0|15|724.58|||1|76.9|14|676.27|28.59|37.1782|48.305
NIVEA PEARL DEO|150 ML|0|1|122.7|||||1|122.7|||122.7
NIVEA SOFT|25 ML|0|||||||||||65535
NIVEA SOFT|50 ML|0|||||||||||65535
NIVEA SUMMER FRESH DEO|1|0|1|154.08|||||1|154.08|||154.08
NIVEA WINTER STRAW|BOX|0|1|145.27|||||1|145.27|||145.27
NIVEA WINTER WATERMELON|BOX|0|1|145.27|||||1|145.27|||145.27
NIVIA BODY MILK LOTION 400ML|400ML|0|5.5|1118.65|||||5.5|1118.65|||203.390909090909
NIVIA COOL POWER DEO|1|0|1|122.69|||||1|122.69|||122.69
NIVIA CREAM BLUE TIN 30ML|30 ML|0|2|97.64|||||2|97.64|||48.82
NIVIA CREAM TIN 60ML|60 ML|0|3|170.81|||||3|170.81|||56.9366666666667
NIVIA SMOOTH SKIN DEO|1|0|1|159.43|||||1|159.43|||159.43
NIVIA SOAP CASE|1 PCS|0|1|18.64|||||1|18.64|||18.64
NO MARK CREME|12 GM|0|3|150|||||3|150|||50
NO MARK FACE WASH|15 ML|0|37|447.33|||||37|447.33|||12.09
NO-1 SOAP GULAB|150 GM|0|13|297.49|||||13|297.49|||22.8838461538462
NO9|36GM|0|5||||||5||||0
NOODLES CLASSIC|60 GM|0|15|140.25|||||15|140.25|||9.35
NOODLES MASALA|POUCH|0|4|13.4|||||4|13.4|||3.35
NUT KHHUT|250 GM|0|12||||||12||||0
NUTRI CHOICE|1 KG|0|||||||||||65535
NUTRI CHOICE|192 GRAM|0|10|385.8|||||10|385.8|||38.58
NUTRI CHOICE ZERO|100 GM|0|8|183.11|||||8|183.11|||22.88875
NUTRI CHOICE ZERO|100 GM|0|10|214.33|||||10|214.33|||21.433
NUTRI CRUNCH|120G|0|86|974.66|||||86|974.66|||11.3332558139535
NUTRI CRUNCH|250 GM|0|6|135.96|||||6|135.96|||22.66
NUTRICHOICE DIGESTIVE HIGH FIBER BISCUIT||0|2|28.31|||||2|28.31|||14.155
NUTRICRUNCH|1 KG|0|1|102.16|||||1|102.16|||102.16
NYCIL GULAB JAL|150 GM|0|1|106.91|||||1|106.91|||106.91
NYLE ANTI DANDRUF 90ML|90ML|0|2|77.04|||||2|77.04|||38.52
NYLE DAMAGE REPAIRE SHAMPOO|400ML|0|3|310.88|||||3|310.88|||103.626666666667
